date,sku,qty
2023-11-01,5810 MARGARITA X 8,0
2023-12-01,5810 MARGARITA X 8,0
2024-01-01,5810 MARGARITA X 8,3
2024-02-01,5810 MARGARITA X 8,0
2024-03-01,5810 MARGARITA X 8,0
2024-04-01,5810 MARGARITA X 8,2
2024-05-01,5810 MARGARITA X 8,1
2024-06-01,5810 MARGARITA X 8,2
2024-07-01,5810 MARGARITA X 8,1
2024-08-01,5810 MARGARITA X 8,0
2024-09-01,5810 MARGARITA X 8,0
2024-10-01,5810 MARGARITA X 8,0
2024-11-01,5810 MARGARITA X 8,0
2024-12-01,5810 MARGARITA X 8,0
2025-01-01,5810 MARGARITA X 8,0
2023-01-01,5815 CIRCULO,0
2023-02-01,5815 CIRCULO,0
2023-03-01,5815 CIRCULO,0
2023-04-01,5815 CIRCULO,0
2023-05-01,5815 CIRCULO,0
2023-06-01,5815 CIRCULO,0
2023-07-01,5815 CIRCULO,0
2023-08-01,5815 CIRCULO,0
2023-09-01,5815 CIRCULO,0
2023-10-01,5815 CIRCULO,5
2023-11-01,5815 CIRCULO,5
2023-12-01,5815 CIRCULO,4
2024-01-01,5815 CIRCULO,6
2024-02-01,5815 CIRCULO,3
2024-03-01,5815 CIRCULO,4
2024-04-01,5815 CIRCULO,14
2024-05-01,5815 CIRCULO,39
2024-06-01,5815 CIRCULO,51
2024-07-01,5815 CIRCULO,5
2024-08-01,5815 CIRCULO,3
2024-09-01,5815 CIRCULO,0
2024-10-01,5815 CIRCULO,0
2024-11-01,5815 CIRCULO,1
2024-12-01,5815 CIRCULO,0
2025-01-01,5815 CIRCULO,0
2023-01-01,5815 COLLAR,0
2023-02-01,5815 COLLAR,0
2023-03-01,5815 COLLAR,0
2023-04-01,5815 COLLAR,0
2023-05-01,5815 COLLAR,0
2023-06-01,5815 COLLAR,0
2023-07-01,5815 COLLAR,0
2023-08-01,5815 COLLAR,0
2023-09-01,5815 COLLAR,0
2023-10-01,5815 COLLAR,108
2023-11-01,5815 COLLAR,12
2023-12-01,5815 COLLAR,1
2024-01-01,5815 COLLAR,2
2024-02-01,5815 COLLAR,2
2024-03-01,5815 COLLAR,2
2024-04-01,5815 COLLAR,6
2024-05-01,5815 COLLAR,9
2024-06-01,5815 COLLAR,9
2024-07-01,5815 COLLAR,10
2024-08-01,5815 COLLAR,42
2024-09-01,5815 COLLAR,13
2024-10-01,5815 COLLAR,6
2024-11-01,5815 COLLAR,7
2024-12-01,5815 COLLAR,8
2025-01-01,5815 COLLAR,0
2023-01-01,5815 COPO,0
2023-02-01,5815 COPO,0
2023-03-01,5815 COPO,0
2023-04-01,5815 COPO,0
2023-05-01,5815 COPO,0
2023-06-01,5815 COPO,0
2023-07-01,5815 COPO,0
2023-08-01,5815 COPO,0
2023-09-01,5815 COPO,0
2023-10-01,5815 COPO,1
2023-11-01,5815 COPO,0
2023-12-01,5815 COPO,2
2024-01-01,5815 COPO,0
2024-02-01,5815 COPO,0
2024-03-01,5815 COPO,0
2024-04-01,5815 COPO,0
2024-05-01,5815 COPO,1
2024-06-01,5815 COPO,1
2024-07-01,5815 COPO,0
2024-08-01,5815 COPO,0
2024-09-01,5815 COPO,1
2024-10-01,5815 COPO,0
2024-11-01,5815 COPO,0
2024-12-01,5815 COPO,1
2025-01-01,5815 COPO,0
2023-01-01,5815 CORAZON,0
2023-02-01,5815 CORAZON,0
2023-03-01,5815 CORAZON,0
2023-04-01,5815 CORAZON,0
2023-05-01,5815 CORAZON,0
2023-06-01,5815 CORAZON,0
2023-07-01,5815 CORAZON,0
2023-08-01,5815 CORAZON,0
2023-09-01,5815 CORAZON,0
2023-10-01,5815 CORAZON,1
2023-11-01,5815 CORAZON,0
2023-12-01,5815 CORAZON,0
2024-01-01,5815 CORAZON,6
2024-02-01,5815 CORAZON,1
2024-03-01,5815 CORAZON,2
2024-04-01,5815 CORAZON,4
2024-05-01,5815 CORAZON,31
2024-06-01,5815 CORAZON,9
2024-07-01,5815 CORAZON,3
2024-08-01,5815 CORAZON,3
2024-09-01,5815 CORAZON,1
2024-10-01,5815 CORAZON,4
2024-11-01,5815 CORAZON,5
2024-12-01,5815 CORAZON,0
2025-01-01,5815 CORAZON,0
2023-01-01,5815 ESTRELLA,0
2023-02-01,5815 ESTRELLA,0
2023-03-01,5815 ESTRELLA,0
2023-04-01,5815 ESTRELLA,0
2023-05-01,5815 ESTRELLA,0
2023-06-01,5815 ESTRELLA,0
2023-07-01,5815 ESTRELLA,0
2023-08-01,5815 ESTRELLA,0
2023-09-01,5815 ESTRELLA,0
2023-10-01,5815 ESTRELLA,0
2023-11-01,5815 ESTRELLA,1
2023-12-01,5815 ESTRELLA,1
2024-01-01,5815 ESTRELLA,3
2024-02-01,5815 ESTRELLA,2
2024-03-01,5815 ESTRELLA,1
2024-04-01,5815 ESTRELLA,3
2024-05-01,5815 ESTRELLA,16
2024-06-01,5815 ESTRELLA,18
2024-07-01,5815 ESTRELLA,3
2024-08-01,5815 ESTRELLA,4
2024-09-01,5815 ESTRELLA,0
2024-10-01,5815 ESTRELLA,2
2024-11-01,5815 ESTRELLA,2
2024-12-01,5815 ESTRELLA,1
2025-01-01,5815 ESTRELLA,0
2023-01-01,5815 FLOR CORTADA,0
2023-02-01,5815 FLOR CORTADA,0
2023-03-01,5815 FLOR CORTADA,0
2023-04-01,5815 FLOR CORTADA,0
2023-05-01,5815 FLOR CORTADA,0
2023-06-01,5815 FLOR CORTADA,0
2023-07-01,5815 FLOR CORTADA,0
2023-08-01,5815 FLOR CORTADA,0
2023-09-01,5815 FLOR CORTADA,0
2023-10-01,5815 FLOR CORTADA,1
2023-11-01,5815 FLOR CORTADA,0
2023-12-01,5815 FLOR CORTADA,0
2024-01-01,5815 FLOR CORTADA,0
2024-02-01,5815 FLOR CORTADA,1
2024-03-01,5815 FLOR CORTADA,0
2024-04-01,5815 FLOR CORTADA,1
2024-05-01,5815 FLOR CORTADA,4
2024-06-01,5815 FLOR CORTADA,2
2024-07-01,5815 FLOR CORTADA,2
2024-08-01,5815 FLOR CORTADA,0
2024-09-01,5815 FLOR CORTADA,0
2024-10-01,5815 FLOR CORTADA,0
2024-11-01,5815 FLOR CORTADA,0
2024-12-01,5815 FLOR CORTADA,0
2025-01-01,5815 FLOR CORTADA,0
2023-01-01,5815 MARGARITA X8,0
2023-02-01,5815 MARGARITA X8,0
2023-03-01,5815 MARGARITA X8,0
2023-04-01,5815 MARGARITA X8,0
2023-05-01,5815 MARGARITA X8,0
2023-06-01,5815 MARGARITA X8,0
2023-07-01,5815 MARGARITA X8,0
2023-08-01,5815 MARGARITA X8,0
2023-09-01,5815 MARGARITA X8,0
2023-10-01,5815 MARGARITA X8,0
2023-11-01,5815 MARGARITA X8,0
2023-12-01,5815 MARGARITA X8,1
2024-01-01,5815 MARGARITA X8,0
2024-02-01,5815 MARGARITA X8,0
2024-03-01,5815 MARGARITA X8,0
2024-04-01,5815 MARGARITA X8,3
2024-05-01,5815 MARGARITA X8,2
2024-06-01,5815 MARGARITA X8,4
2024-07-01,5815 MARGARITA X8,2
2024-08-01,5815 MARGARITA X8,0
2024-09-01,5815 MARGARITA X8,1
2024-10-01,5815 MARGARITA X8,0
2024-11-01,5815 MARGARITA X8,0
2024-12-01,5815 MARGARITA X8,0
2025-01-01,5815 MARGARITA X8,0
2023-01-01,5815 MARIPOSA,0
2023-02-01,5815 MARIPOSA,0
2023-03-01,5815 MARIPOSA,0
2023-04-01,5815 MARIPOSA,0
2023-05-01,5815 MARIPOSA,0
2023-06-01,5815 MARIPOSA,0
2023-07-01,5815 MARIPOSA,0
2023-08-01,5815 MARIPOSA,0
2023-09-01,5815 MARIPOSA,0
2023-10-01,5815 MARIPOSA,2
2023-11-01,5815 MARIPOSA,3
2023-12-01,5815 MARIPOSA,0
2024-01-01,5815 MARIPOSA,1
2024-02-01,5815 MARIPOSA,3
2024-03-01,5815 MARIPOSA,1
2024-04-01,5815 MARIPOSA,3
2024-05-01,5815 MARIPOSA,2
2024-06-01,5815 MARIPOSA,7
2024-07-01,5815 MARIPOSA,5
2024-08-01,5815 MARIPOSA,1
2024-09-01,5815 MARIPOSA,4
2024-10-01,5815 MARIPOSA,2
2024-11-01,5815 MARIPOSA,12
2024-12-01,5815 MARIPOSA,1
2025-01-01,5815 MARIPOSA,0
2023-01-01,5815 ROMPECABEZA,0
2023-02-01,5815 ROMPECABEZA,0
2023-03-01,5815 ROMPECABEZA,0
2023-04-01,5815 ROMPECABEZA,0
2023-05-01,5815 ROMPECABEZA,0
2023-06-01,5815 ROMPECABEZA,0
2023-07-01,5815 ROMPECABEZA,0
2023-08-01,5815 ROMPECABEZA,0
2023-09-01,5815 ROMPECABEZA,0
2023-10-01,5815 ROMPECABEZA,29
2023-11-01,5815 ROMPECABEZA,74
2023-12-01,5815 ROMPECABEZA,23
2024-01-01,5815 ROMPECABEZA,26
2024-02-01,5815 ROMPECABEZA,21
2024-03-01,5815 ROMPECABEZA,16
2024-04-01,5815 ROMPECABEZA,1
2024-05-01,5815 ROMPECABEZA,0
2024-06-01,5815 ROMPECABEZA,18
2024-07-01,5815 ROMPECABEZA,93
2024-08-01,5815 ROMPECABEZA,73
2024-09-01,5815 ROMPECABEZA,68
2024-10-01,5815 ROMPECABEZA,35
2024-11-01,5815 ROMPECABEZA,1
2024-12-01,5815 ROMPECABEZA,0
2025-01-01,5815 ROMPECABEZA,0
2023-01-01,5825 CIRCULO,0
2023-02-01,5825 CIRCULO,0
2023-03-01,5825 CIRCULO,0
2023-04-01,5825 CIRCULO,0
2023-05-01,5825 CIRCULO,0
2023-06-01,5825 CIRCULO,0
2023-07-01,5825 CIRCULO,0
2023-08-01,5825 CIRCULO,0
2023-09-01,5825 CIRCULO,0
2023-10-01,5825 CIRCULO,3
2023-11-01,5825 CIRCULO,1
2023-12-01,5825 CIRCULO,1
2024-01-01,5825 CIRCULO,1
2024-02-01,5825 CIRCULO,0
2024-03-01,5825 CIRCULO,0
2024-04-01,5825 CIRCULO,4
2024-05-01,5825 CIRCULO,4
2024-06-01,5825 CIRCULO,8
2024-07-01,5825 CIRCULO,1
2024-08-01,5825 CIRCULO,0
2024-09-01,5825 CIRCULO,0
2024-10-01,5825 CIRCULO,4
2024-11-01,5825 CIRCULO,3
2024-12-01,5825 CIRCULO,0
2025-01-01,5825 CIRCULO,0
2023-01-01,5825 CORAZON,0
2023-02-01,5825 CORAZON,0
2023-03-01,5825 CORAZON,0
2023-04-01,5825 CORAZON,0
2023-05-01,5825 CORAZON,0
2023-06-01,5825 CORAZON,0
2023-07-01,5825 CORAZON,0
2023-08-01,5825 CORAZON,0
2023-09-01,5825 CORAZON,0
2023-10-01,5825 CORAZON,4
2023-11-01,5825 CORAZON,1
2023-12-01,5825 CORAZON,1
2024-01-01,5825 CORAZON,0
2024-02-01,5825 CORAZON,1
2024-03-01,5825 CORAZON,2
2024-04-01,5825 CORAZON,4
2024-05-01,5825 CORAZON,6
2024-06-01,5825 CORAZON,3
2024-07-01,5825 CORAZON,0
2024-08-01,5825 CORAZON,0
2024-09-01,5825 CORAZON,0
2024-10-01,5825 CORAZON,1
2024-11-01,5825 CORAZON,2
2024-12-01,5825 CORAZON,1
2025-01-01,5825 CORAZON,0
2023-01-01,5825 ESTRELLA,0
2023-02-01,5825 ESTRELLA,0
2023-03-01,5825 ESTRELLA,0
2023-04-01,5825 ESTRELLA,0
2023-05-01,5825 ESTRELLA,0
2023-06-01,5825 ESTRELLA,0
2023-07-01,5825 ESTRELLA,0
2023-08-01,5825 ESTRELLA,0
2023-09-01,5825 ESTRELLA,0
2023-10-01,5825 ESTRELLA,4
2023-11-01,5825 ESTRELLA,1
2023-12-01,5825 ESTRELLA,3
2024-01-01,5825 ESTRELLA,1
2024-02-01,5825 ESTRELLA,1
2024-03-01,5825 ESTRELLA,4
2024-04-01,5825 ESTRELLA,2
2024-05-01,5825 ESTRELLA,4
2024-06-01,5825 ESTRELLA,6
2024-07-01,5825 ESTRELLA,2
2024-08-01,5825 ESTRELLA,0
2024-09-01,5825 ESTRELLA,0
2024-10-01,5825 ESTRELLA,2
2024-11-01,5825 ESTRELLA,1
2024-12-01,5825 ESTRELLA,0
2025-01-01,5825 ESTRELLA,0
2023-01-01,5825 MARIPOSA,0
2023-02-01,5825 MARIPOSA,0
2023-03-01,5825 MARIPOSA,0
2023-04-01,5825 MARIPOSA,0
2023-05-01,5825 MARIPOSA,0
2023-06-01,5825 MARIPOSA,0
2023-07-01,5825 MARIPOSA,0
2023-08-01,5825 MARIPOSA,0
2023-09-01,5825 MARIPOSA,0
2023-10-01,5825 MARIPOSA,1
2023-11-01,5825 MARIPOSA,1
2023-12-01,5825 MARIPOSA,1
2024-01-01,5825 MARIPOSA,5
2024-02-01,5825 MARIPOSA,1
2024-03-01,5825 MARIPOSA,0
2024-04-01,5825 MARIPOSA,1
2024-05-01,5825 MARIPOSA,7
2024-06-01,5825 MARIPOSA,10
2024-07-01,5825 MARIPOSA,5
2024-08-01,5825 MARIPOSA,4
2024-09-01,5825 MARIPOSA,6
2024-10-01,5825 MARIPOSA,2
2024-11-01,5825 MARIPOSA,3
2024-12-01,5825 MARIPOSA,0
2025-01-01,5825 MARIPOSA,0
2023-01-01,605-020 FLOR CHICA,0
2023-02-01,605-020 FLOR CHICA,0
2023-03-01,605-020 FLOR CHICA,0
2023-04-01,605-020 FLOR CHICA,0
2023-05-01,605-020 FLOR CHICA,0
2023-06-01,605-020 FLOR CHICA,0
2023-07-01,605-020 FLOR CHICA,0
2023-08-01,605-020 FLOR CHICA,0
2023-09-01,605-020 FLOR CHICA,0
2023-10-01,605-020 FLOR CHICA,0
2023-11-01,605-020 FLOR CHICA,1
2023-12-01,605-020 FLOR CHICA,4
2024-01-01,605-020 FLOR CHICA,0
2024-02-01,605-020 FLOR CHICA,2
2024-03-01,605-020 FLOR CHICA,3
2024-04-01,605-020 FLOR CHICA,5
2024-05-01,605-020 FLOR CHICA,4
2024-06-01,605-020 FLOR CHICA,4
2024-07-01,605-020 FLOR CHICA,5
2024-08-01,605-020 FLOR CHICA,2
2024-09-01,605-020 FLOR CHICA,4
2024-10-01,605-020 FLOR CHICA,1
2024-11-01,605-020 FLOR CHICA,1
2024-12-01,605-020 FLOR CHICA,3
2025-01-01,605-020 FLOR CHICA,0
2023-01-01,605-023 NOTAS MUSICALES,0
2023-02-01,605-023 NOTAS MUSICALES,0
2023-03-01,605-023 NOTAS MUSICALES,0
2023-04-01,605-023 NOTAS MUSICALES,0
2023-05-01,605-023 NOTAS MUSICALES,0
2023-06-01,605-023 NOTAS MUSICALES,0
2023-07-01,605-023 NOTAS MUSICALES,0
2023-08-01,605-023 NOTAS MUSICALES,0
2023-09-01,605-023 NOTAS MUSICALES,0
2023-10-01,605-023 NOTAS MUSICALES,0
2023-11-01,605-023 NOTAS MUSICALES,0
2023-12-01,605-023 NOTAS MUSICALES,0
2024-01-01,605-023 NOTAS MUSICALES,0
2024-02-01,605-023 NOTAS MUSICALES,1
2024-03-01,605-023 NOTAS MUSICALES,0
2024-04-01,605-023 NOTAS MUSICALES,0
2024-05-01,605-023 NOTAS MUSICALES,0
2024-06-01,605-023 NOTAS MUSICALES,0
2024-07-01,605-023 NOTAS MUSICALES,0
2024-08-01,605-023 NOTAS MUSICALES,0
2024-09-01,605-023 NOTAS MUSICALES,0
2024-10-01,605-023 NOTAS MUSICALES,1
2024-11-01,605-023 NOTAS MUSICALES,0
2024-12-01,605-023 NOTAS MUSICALES,0
2025-01-01,605-023 NOTAS MUSICALES,0
2023-01-01,605-025 ARBOL DELGADO,0
2023-02-01,605-025 ARBOL DELGADO,0
2023-03-01,605-025 ARBOL DELGADO,0
2023-04-01,605-025 ARBOL DELGADO,0
2023-05-01,605-025 ARBOL DELGADO,0
2023-06-01,605-025 ARBOL DELGADO,0
2023-07-01,605-025 ARBOL DELGADO,0
2023-08-01,605-025 ARBOL DELGADO,0
2023-09-01,605-025 ARBOL DELGADO,0
2023-10-01,605-025 ARBOL DELGADO,0
2023-11-01,605-025 ARBOL DELGADO,2
2023-12-01,605-025 ARBOL DELGADO,1
2024-01-01,605-025 ARBOL DELGADO,0
2024-02-01,605-025 ARBOL DELGADO,0
2024-03-01,605-025 ARBOL DELGADO,0
2024-04-01,605-025 ARBOL DELGADO,0
2024-05-01,605-025 ARBOL DELGADO,0
2024-06-01,605-025 ARBOL DELGADO,0
2024-07-01,605-025 ARBOL DELGADO,0
2024-08-01,605-025 ARBOL DELGADO,0
2024-09-01,605-025 ARBOL DELGADO,0
2024-10-01,605-025 ARBOL DELGADO,0
2024-11-01,605-025 ARBOL DELGADO,0
2024-12-01,605-025 ARBOL DELGADO,0
2025-01-01,605-025 ARBOL DELGADO,0
2023-01-01,605-027 CORAZON,0
2023-02-01,605-027 CORAZON,0
2023-03-01,605-027 CORAZON,0
2023-04-01,605-027 CORAZON,0
2023-05-01,605-027 CORAZON,0
2023-06-01,605-027 CORAZON,0
2023-07-01,605-027 CORAZON,0
2023-08-01,605-027 CORAZON,0
2023-09-01,605-027 CORAZON,0
2023-10-01,605-027 CORAZON,0
2023-11-01,605-027 CORAZON,1
2023-12-01,605-027 CORAZON,2
2024-01-01,605-027 CORAZON,1
2024-02-01,605-027 CORAZON,4
2024-03-01,605-027 CORAZON,1
2024-04-01,605-027 CORAZON,4
2024-05-01,605-027 CORAZON,4
2024-06-01,605-027 CORAZON,3
2024-07-01,605-027 CORAZON,2
2024-08-01,605-027 CORAZON,0
2024-09-01,605-027 CORAZON,1
2024-10-01,605-027 CORAZON,2
2024-11-01,605-027 CORAZON,1
2024-12-01,605-027 CORAZON,2
2025-01-01,605-027 CORAZON,0
2023-01-01,605-055 FLORES,0
2023-02-01,605-055 FLORES,0
2023-03-01,605-055 FLORES,0
2023-04-01,605-055 FLORES,0
2023-05-01,605-055 FLORES,0
2023-06-01,605-055 FLORES,0
2023-07-01,605-055 FLORES,0
2023-08-01,605-055 FLORES,0
2023-09-01,605-055 FLORES,0
2023-10-01,605-055 FLORES,0
2023-11-01,605-055 FLORES,5
2023-12-01,605-055 FLORES,4
2024-01-01,605-055 FLORES,1
2024-02-01,605-055 FLORES,0
2024-03-01,605-055 FLORES,2
2024-04-01,605-055 FLORES,3
2024-05-01,605-055 FLORES,2
2024-06-01,605-055 FLORES,1
2024-07-01,605-055 FLORES,1
2024-08-01,605-055 FLORES,1
2024-09-01,605-055 FLORES,0
2024-10-01,605-055 FLORES,0
2024-11-01,605-055 FLORES,1
2024-12-01,605-055 FLORES,1
2025-01-01,605-055 FLORES,0
2023-01-01,605-057 MUERDAGO,0
2023-02-01,605-057 MUERDAGO,0
2023-03-01,605-057 MUERDAGO,0
2023-04-01,605-057 MUERDAGO,0
2023-05-01,605-057 MUERDAGO,0
2023-06-01,605-057 MUERDAGO,0
2023-07-01,605-057 MUERDAGO,0
2023-08-01,605-057 MUERDAGO,0
2023-09-01,605-057 MUERDAGO,0
2023-10-01,605-057 MUERDAGO,0
2023-11-01,605-057 MUERDAGO,6
2023-12-01,605-057 MUERDAGO,6
2024-01-01,605-057 MUERDAGO,1
2024-02-01,605-057 MUERDAGO,6
2024-03-01,605-057 MUERDAGO,2
2024-04-01,605-057 MUERDAGO,6
2024-05-01,605-057 MUERDAGO,1
2024-06-01,605-057 MUERDAGO,1
2024-07-01,605-057 MUERDAGO,3
2024-08-01,605-057 MUERDAGO,2
2024-09-01,605-057 MUERDAGO,2
2024-10-01,605-057 MUERDAGO,3
2024-11-01,605-057 MUERDAGO,3
2024-12-01,605-057 MUERDAGO,2
2025-01-01,605-057 MUERDAGO,0
2023-01-01,605-079 ARBOL,0
2023-02-01,605-079 ARBOL,0
2023-03-01,605-079 ARBOL,0
2023-04-01,605-079 ARBOL,0
2023-05-01,605-079 ARBOL,0
2023-06-01,605-079 ARBOL,0
2023-07-01,605-079 ARBOL,0
2023-08-01,605-079 ARBOL,0
2023-09-01,605-079 ARBOL,0
2023-10-01,605-079 ARBOL,0
2023-11-01,605-079 ARBOL,9
2023-12-01,605-079 ARBOL,7
2024-01-01,605-079 ARBOL,0
2024-02-01,605-079 ARBOL,1
2024-03-01,605-079 ARBOL,2
2024-04-01,605-079 ARBOL,0
2024-05-01,605-079 ARBOL,0
2024-06-01,605-079 ARBOL,1
2024-07-01,605-079 ARBOL,3
2024-08-01,605-079 ARBOL,1
2024-09-01,605-079 ARBOL,0
2024-10-01,605-079 ARBOL,3
2024-11-01,605-079 ARBOL,7
2024-12-01,605-079 ARBOL,4
2025-01-01,605-079 ARBOL,0
2023-01-01,6615-11 CORAZON,1
2023-02-01,6615-11 CORAZON,1
2023-03-01,6615-11 CORAZON,2
2023-04-01,6615-11 CORAZON,2
2023-05-01,6615-11 CORAZON,0
2023-06-01,6615-11 CORAZON,1
2023-07-01,6615-11 CORAZON,2
2023-08-01,6615-11 CORAZON,3
2023-09-01,6615-11 CORAZON,4
2023-10-01,6615-11 CORAZON,2
2023-11-01,6615-11 CORAZON,2
2023-12-01,6615-11 CORAZON,0
2024-01-01,6615-11 CORAZON,0
2024-02-01,6615-11 CORAZON,0
2024-03-01,6615-11 CORAZON,0
2024-04-01,6615-11 CORAZON,0
2024-05-01,6615-11 CORAZON,0
2024-06-01,6615-11 CORAZON,0
2024-07-01,6615-11 CORAZON,0
2024-08-01,6615-11 CORAZON,0
2024-09-01,6615-11 CORAZON,0
2024-10-01,6615-11 CORAZON,0
2024-11-01,6615-11 CORAZON,0
2024-12-01,6615-11 CORAZON,0
2025-01-01,6615-11 CORAZON,0
2023-01-01,6615-12,0
2023-02-01,6615-12,1
2023-03-01,6615-12,3
2023-04-01,6615-12,1
2023-05-01,6615-12,1
2023-06-01,6615-12,0
2023-07-01,6615-12,1
2023-08-01,6615-12,4
2023-09-01,6615-12,3
2023-10-01,6615-12,1
2023-11-01,6615-12,0
2023-12-01,6615-12,0
2024-01-01,6615-12,0
2024-02-01,6615-12,0
2024-03-01,6615-12,0
2024-04-01,6615-12,0
2024-05-01,6615-12,0
2024-06-01,6615-12,0
2024-07-01,6615-12,0
2024-08-01,6615-12,0
2024-09-01,6615-12,0
2024-10-01,6615-12,0
2024-11-01,6615-12,0
2024-12-01,6615-12,0
2025-01-01,6615-12,0
2023-01-01,6615-22 COPO,0
2023-02-01,6615-22 COPO,0
2023-03-01,6615-22 COPO,3
2023-04-01,6615-22 COPO,1
2023-05-01,6615-22 COPO,0
2023-06-01,6615-22 COPO,0
2023-07-01,6615-22 COPO,2
2023-08-01,6615-22 COPO,5
2023-09-01,6615-22 COPO,4
2023-10-01,6615-22 COPO,2
2023-11-01,6615-22 COPO,0
2023-12-01,6615-22 COPO,0
2024-01-01,6615-22 COPO,0
2024-02-01,6615-22 COPO,0
2024-03-01,6615-22 COPO,0
2024-04-01,6615-22 COPO,0
2024-05-01,6615-22 COPO,0
2024-06-01,6615-22 COPO,1
2024-07-01,6615-22 COPO,0
2024-08-01,6615-22 COPO,0
2024-09-01,6615-22 COPO,1
2024-10-01,6615-22 COPO,0
2024-11-01,6615-22 COPO,0
2024-12-01,6615-22 COPO,0
2025-01-01,6615-22 COPO,0
2023-01-01,6615-25 FLOR MARGARITA,0
2023-02-01,6615-25 FLOR MARGARITA,1
2023-03-01,6615-25 FLOR MARGARITA,4
2023-04-01,6615-25 FLOR MARGARITA,1
2023-05-01,6615-25 FLOR MARGARITA,1
2023-06-01,6615-25 FLOR MARGARITA,1
2023-07-01,6615-25 FLOR MARGARITA,2
2023-08-01,6615-25 FLOR MARGARITA,2
2023-09-01,6615-25 FLOR MARGARITA,4
2023-10-01,6615-25 FLOR MARGARITA,2
2023-11-01,6615-25 FLOR MARGARITA,2
2023-12-01,6615-25 FLOR MARGARITA,0
2024-01-01,6615-25 FLOR MARGARITA,3
2024-02-01,6615-25 FLOR MARGARITA,2
2024-03-01,6615-25 FLOR MARGARITA,0
2024-04-01,6615-25 FLOR MARGARITA,0
2024-05-01,6615-25 FLOR MARGARITA,1
2024-06-01,6615-25 FLOR MARGARITA,0
2024-07-01,6615-25 FLOR MARGARITA,0
2024-08-01,6615-25 FLOR MARGARITA,2
2024-09-01,6615-25 FLOR MARGARITA,0
2024-10-01,6615-25 FLOR MARGARITA,1
2024-11-01,6615-25 FLOR MARGARITA,0
2024-12-01,6615-25 FLOR MARGARITA,0
2025-01-01,6615-25 FLOR MARGARITA,0
2023-01-01,688A-8605 MALETA ABC CORRIDA,0
2023-02-01,688A-8605 MALETA ABC CORRIDA,0
2023-03-01,688A-8605 MALETA ABC CORRIDA,0
2023-04-01,688A-8605 MALETA ABC CORRIDA,0
2023-05-01,688A-8605 MALETA ABC CORRIDA,0
2023-06-01,688A-8605 MALETA ABC CORRIDA,0
2023-07-01,688A-8605 MALETA ABC CORRIDA,0
2023-08-01,688A-8605 MALETA ABC CORRIDA,0
2023-09-01,688A-8605 MALETA ABC CORRIDA,0
2023-10-01,688A-8605 MALETA ABC CORRIDA,53
2023-11-01,688A-8605 MALETA ABC CORRIDA,13
2023-12-01,688A-8605 MALETA ABC CORRIDA,8
2024-01-01,688A-8605 MALETA ABC CORRIDA,17
2024-02-01,688A-8605 MALETA ABC CORRIDA,1
2024-03-01,688A-8605 MALETA ABC CORRIDA,0
2024-04-01,688A-8605 MALETA ABC CORRIDA,1
2024-05-01,688A-8605 MALETA ABC CORRIDA,0
2024-06-01,688A-8605 MALETA ABC CORRIDA,2
2024-07-01,688A-8605 MALETA ABC CORRIDA,17
2024-08-01,688A-8605 MALETA ABC CORRIDA,12
2024-09-01,688A-8605 MALETA ABC CORRIDA,33
2024-10-01,688A-8605 MALETA ABC CORRIDA,32
2024-11-01,688A-8605 MALETA ABC CORRIDA,15
2024-12-01,688A-8605 MALETA ABC CORRIDA,20
2025-01-01,688A-8605 MALETA ABC CORRIDA,0
2023-01-01,8203 AM CORAZON,0
2023-02-01,8203 AM CORAZON,1
2023-03-01,8203 AM CORAZON,0
2023-04-01,8203 AM CORAZON,0
2023-05-01,8203 AM CORAZON,0
2023-06-01,8203 AM CORAZON,0
2023-07-01,8203 AM CORAZON,1
2023-08-01,8203 AM CORAZON,0
2023-09-01,8203 AM CORAZON,1
2023-10-01,8203 AM CORAZON,0
2023-11-01,8203 AM CORAZON,0
2023-12-01,8203 AM CORAZON,0
2024-01-01,8203 AM CORAZON,0
2024-02-01,8203 AM CORAZON,0
2024-03-01,8203 AM CORAZON,0
2024-04-01,8203 AM CORAZON,0
2024-05-01,8203 AM CORAZON,0
2024-06-01,8203 AM CORAZON,0
2024-07-01,8203 AM CORAZON,0
2024-08-01,8203 AM CORAZON,0
2024-09-01,8203 AM CORAZON,0
2024-10-01,8203 AM CORAZON,0
2024-11-01,8203 AM CORAZON,0
2024-12-01,8203 AM CORAZON,0
2025-01-01,8203 AM CORAZON,0
2023-01-01,8203 AM ESTRELLA,0
2023-02-01,8203 AM ESTRELLA,0
2023-03-01,8203 AM ESTRELLA,0
2023-04-01,8203 AM ESTRELLA,0
2023-05-01,8203 AM ESTRELLA,1
2023-06-01,8203 AM ESTRELLA,0
2023-07-01,8203 AM ESTRELLA,0
2023-08-01,8203 AM ESTRELLA,0
2023-09-01,8203 AM ESTRELLA,0
2023-10-01,8203 AM ESTRELLA,0
2023-11-01,8203 AM ESTRELLA,0
2023-12-01,8203 AM ESTRELLA,0
2024-01-01,8203 AM ESTRELLA,0
2024-02-01,8203 AM ESTRELLA,0
2024-03-01,8203 AM ESTRELLA,0
2024-04-01,8203 AM ESTRELLA,0
2024-05-01,8203 AM ESTRELLA,0
2024-06-01,8203 AM ESTRELLA,0
2024-07-01,8203 AM ESTRELLA,0
2024-08-01,8203 AM ESTRELLA,0
2024-09-01,8203 AM ESTRELLA,0
2024-10-01,8203 AM ESTRELLA,0
